clean_tweet,Ofensivo,Vulgar
a este tipo no se lo puedes decir es muy fanboy de nintendo y microsoft a dia de hoy he visto muchas veces como le han retratado en temas identicos que para unos es cojonudo y para otros es mandarles a la hoguera,0,1
lo que hace es una extorsion de manual si no me das gratis te amenazo y luego va de ofendidito el calvo tragon lo increible es ver como dentro del local antes de pagar dice que cojonudo todo y al salir menuda puta mierda,0,1
"sin banda derecha en almeria

primer partido del ano y primera baja de carvajal

cojonudo",0,0
"hubiera sido cojonudo ver el primer gol si arreglarais el puto problema con las suscripciones tanto dazn total y tanta ostia me dice que ya estoy suscrito pero me sale el puto candado
eso si los 24 eureles me los cobrasteis a la primera",0,1
y lo cojonudo es que bolzonaro va debajo en las encuestas el que se perfila a proximo presidente de brasil es el ladron y narcochavista de lula,1,1
un nino llorando y todavia no ha arrancado el alsa cojonudo,0,1
genteeeee buen dia a todo el mundo que tengais un dia cojonudo,0,0
hace hambre la concha de la madre,0,1
bue que sacas la concha de tu madre,0,1
lei y la concha jajajaja,0,0
movelo como la concha pulga jajaja,0,0
habla bien la concha de tu hermana,0,1
el dia mundial de la concha no,0,0
freud la re concha de tu madre,0,1
super sexy escultural y deliciosa perla en esa concha de pasion,0,0
"esta es la que me ha parecido mas dificil decidir 
pero me quedo con cardozo quiza solo porque a el si me toco verlo en vivo y en television cada fin de semana que facilidad y creatividad para meter goles olia sangre",0,0
hacer concha lo maximo,0,0
la voz chillona de la piba de la propaganda de evagina me seca la concha que no tengo,0,0
una concha con lo ultimo del cafe y un gansito congelado claro que me suben el animo,0,0
mi querido amigo revolucionario compatriota patria o muerte ahora de seguro si le van a propiciar su buena racion de revolucion por quejarse esta terminantemente prohibido que los camaradas antimperialistas mesmos se quejen tienen que aguantar la conamentazon calladitos,0,0
conamentazon,0,0
hoy los lideres supositorios van a llevar mas conazo que un boxeador malo que se lo digo yo no se pierdan el programa hoy y  lo veran porque el mazo,0,0
granier fue uno de los grandes destructores de la democracia venezolana vivio toda la vida democratica venezolana atacando el sistema no le importaba nada solo destruir el hijo de puta se dio su conazo tanto que ayudo a chavez y chavez le pago con intereses,0,1
si saltas de programacion basica directo a solidity creo que te vas a meter tremendo conazo xd,0,1
despues de ese conazo espero se convierta en un gymbro jajajaja,0,1
porque carolina tiene un conazo de plata,0,1
estoy por sudar del evento de las islas del genshin porque me quedan pocos dias y es un conazo ngl,0,1
literalmente la orilla de la puerta pego en todo el dedo chiquito o sea el fue el que recibio todo el conazo si me puse hielo pero asi ve,0,1
"uds alguna vez se han echado un conazo en el dedo chiquito del pie no 

bueno yo anoche me di uno pero tan arrecho que asi me amanecio el dedo  me palpita el cono e su madre ah y no me puedo calzar las botas",0,1
eso se llamadarle prioridad n buen conazo,0,1
"por que todas las vainas malas vienen juntas no pueden venir pasito y por niveles pa uno ir superando cosa por cosa
pero nooo  todo de conazo",0,1
vamos x lo q sigue conazo   en monclova coahuila mexico,0,1
amaneci con ganas de repartir conazo x2,0,1
malos sentimientosse estrenocono de mother,0,0
si mvs noticias si se cierra con un final magistral el universo breaking bad hagan bien la tarea y estudien sobre lo que publican q aqui no cabe esa pregunta del highlight cono con voz de dross,0,1
"este proximo sabado 20 de agosto se vivira en la costa sur de jalisco nuestra belleza gay  

la cita es a partir de las 21h en el salon el cono ubicado rumbo al crucero de jaluco 

 angeles claustro para",0,0
quien cono es foyth y pq cuesta 45m,0,1
si existe pues la mujer perfecta pero nada mas es una en el mundo cono,0,1
que tiene en la cabeza aquella gente que constantemente recalca la palabra  subdesarrollados tercermundista o venecos cono que paso en sus hogares que los hicieron creer que son basura o que el simple hecho de estar en otro pais los hizo mas personas,0,1
dona irene cono todo mi respeto no parece muy convencida de lo que escribeno parece muy sincero,0,0
se lo escuche a una senora que es maestra cono quede  decia naiden tiene derecho a faltar los respetos  y luego te acuerdas fulana cuando ibanoooos a la playa,0,1
"cono mana pero a quienes sigues tu 

a mi no me traen esos accidentes al tl",0,1
puras estupideces cono no viven aqui no se dan cuenta y por mas que reportamos al suac no sirve de mucho,0,1
"nunca voy a entender por que existiendo una palabra tan hermosa como cucurucho nosotros hemos decidido llamarle cono o barquilla

que nos pasa",0,0
algo bien cono,0,1
pues a zaragoza le vendria del copon,0,0
a mi me esta empezando a mosquear tela la tardanza en traer los que faltan mientras equipos de nuestra liga estan reforzandose del copon,0,0
si lo que robaron con los eres lo devolvieran la subida seria del copon pero no ustedes se lo gastaron en y lo que no estara en sus cuentas pero como en este pais no hay justicia pues asi seguira  ya les daria yo cuadrilla de sinverguenzas,0,0
claro es cojonudo comerte una crisis del copon cuando empiezas a entrar en el mundo laboral eres mas tonto y no naces,1,1
cono a zaragoza del copon le viene,0,1
"una medida importante para que los medios afines a rusia no arraigasen aqui seria que los propios del pais dejasen de ser unos manipuladores y blanqueadores de fascistas del copon
si seria un buen comienzo",0,1
que lo ve el cm de nuestro querido   y te monta uno del copon con ferrari el  que falta mekowulu radoncic y simanic eh,0,0
me acoste a lssss 2 y a lssss 5 o 6 yaaaa cn 1 calor dl copon y sin cojer el sueno,0,1
velez vuelve a semi despues de esa inexplicable serie que pierde con penarol copon del cacique lo del oso es tremendo hanson es el mvp,0,0
"manda huevos que zaragoza no tenga lo que hay que tener
los equipos de nuestra liga reforzandose del copony nosotros
y el marketingy dios
que nivel tenemos comparado con otros
en fin luego nos sorprendera ciertas cosas",0,1
"tenemos que ser el copon realmente nunca me ha preocupado que esta se pierda porque siempre que la he sacado a colacion la conoce mucha gente y todo el mundo le tiene carino
y tambien funciona con neofitos yo hice proselitismo hace anos con  y es exito asegurado",0,0
el que me permita ponerme del copon,0,0
"conde no pelees con pendejos  mira las opiniones son como el culo todos tenemos pero el que apesta es el del otro

yo tengo mi opinion y la expreso y si esto a alguien le ofende esta en su derecho como yo en el mio de que me valga y mandarle a la verga",1,1
te delataste te limpias el culo con la izq,0,1
te fuiste como toda la vida con el culo rojo muerto,0,1
se ve del culo xd,0,1
senor culo,0,1
orita vi el mama bollo ahora la mama pinga ya falta ella mama culo,0,1
vaya que si y mira que como aficionado de este equipo se sufre bonito pero esto hubiera sido descojonante,0,1
"van a tinder a descojonarse del fisico de la gente

sus vidas deben ser maravillosas",0,1
pero usted es el de lo eres de andalucia  y se atreve a hablar de gastos  el mundo al reves  para descojonarse,0,1
a lo importante este ano tocara escuchar otra vez a los de la radio del valencia descojonarse porque nos tonguen un penalti o enviada especial vibs,0,1
para descojonarse ya estas tuaplaudir a un ladron como v palitoes para reirse de ti ntodos los dias,1,1
jajajajajaja lo que le cuesta a la reportera no descojonarse en su cara,0,1
jajajaja es un descojone continuo,0,1
"se llama descojone 
porque a pesar de tener el relato armado hasta los dientes y hacer trampas hasta en la calculadora hacen el ridiculo
como tu el mister ese los dembelismos y demas enfermitos jajaja
cuidado con el calor y la humedad que la xavineta ya advirtio",1,1
a nadie le molesta que te pasees por ahi exhibiendo tu estulticia habra quien se descojone y quien ni fu ni fa pero tu no te preocupes,0,1
"otro retardadito con el tema del pais
asi te ha dado de mamar el madrid para soltar esto y encima decir fracasado jajaja
como seas del barca se me van a acabar de caer las pelotas del descojone",1,1
creo que te confundes fue dembele quien se descojono de vosotros,0,1
luma no descojono el sistema en 1 ano esta descojonao por la utier ellos critican y atacan a luma porque la uitice es la union que esta ahi,0,1
no me he comido nunca uno pero el nombre me hace muchisima gracia como el ruibarbo que no se si es un pez o una raiz pero me descojono con solo decirlo,0,1
me descojono como le pone el culo en la cara jsjsksksjajajjs,0,1
siempre he sido de la opinion de que para hacer algo hay q cree en lo q haces de lo contrario solo eres un fraude posiblemente hubiese ganado mucho mas dinero imponiendo manos pero cada vez q pienso en ello me descojono,0,1
es el bolso que tanto gusta a los fans me descojono,0,1
clay holmes descojono esto,0,1
la manera en que este es mi video favorito de internet cada vez que me aparece por la tl lo veo 10 veces y me descojono las 10 y el yo no me puedo levantar de fondo peak,0,1
ah que lo estan comparando con una rata jajajajajajaja mira me descojono eh que lo de rata le queda mas al mister 2013,0,1
para que luego digan que la izquierda es animalista me descojono,0,1
que se descojono,0,1
joder tio me descojono,0,1
"y ahora el tema
me da ansiedad porque una maestra le pego a un alumno generacion de cristal y despije la que se esta criando hoy",0,1
el q esta escribiendo con las patas sos vos muchos los han dado a conocer mientras aca se hacen los majes y roban a lo grande desviando dinero de otras cartera estatales para bitcoin  y nunca vimos el despegue economico el despije economico si lo vemos a cada momento,0,1
ese despije de mbappe floren lo vio venir el tiempo le ha dado la razon de no apostar mas por ese jugador,0,1
que despije ha hecho ese harvey lastima se va a morir,1,1
gracias tito floren por no haber hipotecado el club para traer a mbappe ya estuvieramos jalandonos del pelo por el despije que se haria en el vestuario,0,1
asi como sos de despije si creo que hayas dado esa orden vos mismo para despues venir hacer show mediatico,0,1
la mara piensa que uno por que le gusta pijiniar es despije nambe mas respeto para el lic,0,1
el fin pasado me intoxique con una puta miller que despije soy,0,1
cuantos mas cagadales tiene que hacer jonathan paz para que se vaya de  es increible lo despije que este chavacan,0,1
un despije desde ayer,0,1
que despije san salvador con trafico y con un tormenton,0,0
jajajaja que despije,0,0
en la 1ra calle atras de gale hay un gran desvergue desde en la manana y todo porque no reapetan los altos ni el derecho de via,0,1
el desvergue,0,1
"ultimamente me he echado unos cuantos prs que me llevan un par de dias y termino cambiando una linea en el codigo de otro equipo sobre el que tenemos dependencia

y eso porque el problema es en db y cambiarla seria un desvergue",0,1
esos chamacos en vdd hacen que cada vez me den menos ganas de tener una relacion porque por mas fieles que digan que son me han demostrado que solitos con sus compas con un desvergue,0,1
ay no hice un perro desvergue en mi trabajo y tengo miedo de que me reganen  aiudaaaaa,0,1
"hay series de medicos abogados y hasta de oficinistas pq pasan cosas bn verga en el dia a dia aca de q puteria y desvergue

imaginense una de inges donde la trama nomas sea q se verguio el reloj checador en la makila q weba x eso no hay",0,1
lo de layda sansores en su informe me da pena ajena sin embargo comunicando a la poblacion es efectivo a la gente le gusta la buyanga el desvergue y le han sabido sacar provecho a esto,0,1
su perre vergue desvergue,0,1
estuvieron mas ocupados con el desvergue de may nieto jaja,0,1
uuuhhhh con vos es este desvergue,0,1
lo que mi papa entiende como levantarme con enojo en realidad es un papa no me gusta el relajo y desvergue con el que te levantas me gusta estar tranquilo en las mananas,0,1
armando un perro desvergue en el metro porque se me cayo mi licuado en plena hora pico,0,1
hoy es dia de ponerse troste y de emputarse por que no abre el bioshock de mierda,0,1
solo para emputarse trabaja uno 0 extrellas no recomiendo trabajar,0,1
"en un concierto de tijuana no habia guerra de vasos en el publico y algunos llegaron al escenario al chespirito se le ocurrio emputarse y decir no avienten vasos chilangos hdspm

instantaneamente le llovieron como 100 vasos al pendejo grandioso momento",0,1
mamona tambien la lola emputarse por lo que el hizo y celebrar lo que arath de la torre hacia en hoy imitandolachica que gustos,0,1
no es para emputarse asi pero el pase era para dani,0,1
recordar es volver a emputarse,0,1
no digas mamadas eso no se ase solo es emputarse y si cambias de equipo ya llegale de este lugar,0,1
ya listos pa emputarse,0,1
"que se hace en estos casos
a llorar
b emputarse
  todas las anteriores",0,1
ver las teleseries del mega es pa emputarse cada vez que me siento al lado de mi mama hueon quitenle el computador a esos guionistas porfa,0,1
"y amigos nunca lo olviden recordar es volver a emputarse

tengan un excelente dia",0,1
que tenga un excelente dia hoy el cuax que me dio via sin emputarse cuando me cambie 3 carriles de un solo porque siempre si queria algo de mcdonalds  unen a este pais,0,1
es tanto mas facil ser amable y tratar de llevarse bien con las personas la vida es mucho mas linda no entiendo esa necesidad psicotica de alguna gente de emputecer todo me pregunto otra cosa la gente mala viene asi de fabrica los rompio una vida dificil o les gusta ser asi,0,1
me hacen encabronar y yo no archivo los chats yo los elimino,0,0
despues de hacer encabronar a mi novio que iba tarde al jale  porque no me quise bajar en otra entrada del cucs,0,0
hoy me dijeron ay no quieres ir a la pool party que debil y wow no sabia que ese comentario me iba a encabronar tanto jajaja,0,0
y hoy en las historias de un godinez me hicieron encabronar desde temprano xd,0,0
"puro hacerme encabronar de por si estaba de la verga cada vez vamos peor 

luego echale una revisada a la nem yo ya no se si reir o llorar",0,1
estan viendo que ando de la ching y todavia me hacen encabronar a lo wey,0,1
por favor no le den rt se puede encabronar el parasito de palacio nacional ya ven que se la pasa tragando,1,1
el cierre me gusto mucho  el personaje de jimmy muchas veces me hizo encabronar en serio y lo odie pero no era mala persona solo muy ambicioso aprovechado y personalista llevandose entre las patas a todo mundo  ella lo sabia  y cerro esplendido chale ya se acabo,0,0
nunca en mi puta vida habia odiado a un presidente pero este idiota creo que tiene ese don de hacernos encabronar todos los dias,1,1
se te van a encabronar los pseudo fans de lola cortes y de,0,1
hasta me volvi a encabronar jajaja,0,1
se va encabronar seguro jajaja,0,1
no me quiero encular,0,1
"el nino que me gusta del gym me topo y me hablo en el banco
ya me puedo encular",0,1
ya no me hables porq me vuelvo a encular,0,1
ni de broma me volvere a encular,0,1
m quiero encular y q todo salga bien,0,1
se puede uno encular en una noche,0,1
"me no te vayas a encular 
also me me dijo corazon",0,1
"x no te vayas a encular
yo pues ya le dije porque amo a sirius y me dijo que es de los mejores personajes de la saga",0,1
yo no creia que la gente se podia encular en dos dias hasta que te conoci,0,1
mis respetos al hombre que me vuelva a encular,0,1
mis respetos a la persona q me vuelva a encular,0,1
les juro que no me quiero encular cuando acabo de salir de un enculamiento jaja,0,1
yo vivi en cataluna y cuando preguntaba en castellano me respondian en castellano basta ya de enmierdar,0,1
yo dialogo lo que pasa es que lo que si no hago es perder el tiempo con gente que solo miente bien por ignorancia o por enmierdar y paso de perder mi tiempo,0,1
pues sacar la mierda ellos no tienen moral para enmierdar porque la vamos a tener los demas con ellos,0,1
lo q estas es jodiendo y buscando esconetar las patria  venezolana no eres ya q gente sin  como tu no tienen patria eso si vete para eeuu pues ya q es el unico pais que proteje a traidores como tu auqi no haces falta se necesitan venezolanos q quieran al pais y trabajen,1,1
y porque en los demas paises pase tiene que pasar en venezuelaasi es la mentalidad chavista vamos a esconetar venezuela porque los demas paises estan igualaqui habia servicio de calidad hasta 1999 y estamos acostumbrados a ellos a pesar de que nos quieren acostumbrar a lo malo,0,0
solo maduro tuvo el descaro de esconetar la economia a placer de los castro de satisfacer su morbo de vernos jodidos el resto d presidentes socialistas terminaron cediendo al modelo capitalista pej ollanta humla en peru rafael correa en ecuador el mismo evo en boliviaetc,0,1
"cdsm 
que arrechera tan grande
que ganas de encontrarme a juan guaido de frente y esconetar a ese engendro
como es posible que ese ladron este libre

por que tenemos que ser humillados de esa manera por esa rata",1,1
"cdsm 
que arrechera tan grande
que ganas de encontrarme a juan guaido de frente y esconetar a ese engendro
como es posible que ese ladron este libre

por que tenemos que ser humillados de esa manera por esa rata",1,1
"cdsm 
que arrechera tan grande
que ganas de encontrarme a juan guaido de frente y esconetar a ese engendro
como es posible que ese ladron este libre

por que tenemos que ser humillados de esa manera por esa rata",1,1
no trates de joder a quien te puede esconetar,0,1
tanto nadar nadar y nadar esconetar para al final llegar al principio de lo que satanizaron,0,1
jajajajajajajajajajajajajajajajajajajajajajajajajaja el perro lo va a esconetar si no se va rapido jajajaja,0,1
no tienen comparacion uno disfruto la bonanza petrolera y termino de esconetar al pais que no se sintio tanto porque habia real y al otro le toco seguir el discurso demagogico y mamerto pero aplicar ajustes,0,1
ultimamente todo ya no hay nada la verdad que se me pueda esconetar,0,1
esconetar,0,1
tomar cafe  eufemismo para vamos a tragar bien puerco,0,0
tanto hombres como mujeres hacemos un eufemismo de como nos tratancaperucita siempre sera la buena del cuento desde su perspectiva ya hablando de malas intenciones y maltrato uno tiene que tener los ojos mas abiertos para leer a la persona,0,0
que va el eufemismo burocratico al tope casi seguro que no vuelve a contestar en una semana,0,0
"ya vi a muchos diciendo que el prorrateo obligaria a no darle credito a los estudiantes si dejamos el eufemismo lo que estan diciendo es que optarian por robar los datos
el prorrateo no te obliga a ello y si esa es la primera solucion quiza deberian revisitar su etica",0,0
cambio climatico es un eufemismo que pretende suavizar la realidad de un deliberado calentamiento global que esta causando estragos,0,0
la capacidad que tienen de eufemismo rebasa a la mentira para ustedes la quema de vehiculos la toma violenta de ciudades los asesinatos en via publica son casi fiestas patronales pero a la morena del narco,0,0
el eufemismo de austeridad es una patrana de amlo es simple y llanamente recorte presupuestal para usar esos recursos en programas fastuosos y campanas electorales es un acto criminal y ruin y debe condenarse,0,0
excelente eufemismo,0,0
de los mismos autores del eufemismo corrimiento estacional de precios para no decir inflacion ahora llega la redistribucion de subsidios para no hablar de tarifazos,0,0
estaba tan preocupado por tu eufemismo  te vale pero aqui sigues bueno pero aprendiste la leccion sin llorar  la realidad es dura entre mas rapido la aceptes el duelo dura menos,0,0
creo que a alguien le cuestan las abstracciones pero te ayudo lucirte en otro lado es la eufemismo para decir me vale madres lo que dices espero haber aclarado el tema saludos,0,1
o sea que este junior pide no se escuchen videos que segun  son falso y por los cuales levanto una denunciasi son falsos me cae que no entienden que no entienden disonancia cognitiva aplicaria por usar un eufemismo,0,0
me las hice por gilipollas,0,1
hay dos opciones o eres completamente gilipollas o es bait,1,1
gilipollas  el minuto lo hicieronpero es evidente q no te gusto el despuesya q apoyais al 155 y a la no investigacion dl 17aq esquitxa al cni y a tus amos deshonrra para cualquier pueblo d bienvendidosesquirolsno ganareis mas en vuestra traidora vidano en catalunya,0,1
menuda cara de de gilipollas tienes y de haberte educado a base de los billetes de tu padre desgraciao,1,1
"no empieces 
que al rato te tunden como al gilipollas ese",0,1
te falto el gilipollas ese de iwas,0,1
a que la gente ahorre dinero no todos se pueden comprar skins de golpe gilipollas,0,1
"una falsa proyeccion polar nada puede verse en al sur del ecuador es la mejor prueba que tienen
lo que ocurre es que los gilipollas de la onu la utilizan en su bandera y ahi mal vamos",0,1
acabo de tirar a un senor al suelo x gilipollas y sin querer,0,1
el idioma de los gilipollas cuernos solo entienden los signos son indepes no esperes inteligencia,0,1
a veces pensamos que los actores son una raza a parte de personas pero son gilipollas igual que otros,0,1
otro gilipollas mostrando su juego en fisico otro reventado mas gracia me va hacer cuando no puedas poner los call of duty o los exclusivos que no salgan para ps5 venga reventado,0,1
cuanto cobras del psoe para decir tamana gilipollez,0,1
vivir esto tras una guerra es duro tener que vivirlo porque si es una puta gilipollez sin sentido mano dura contra los rojos,0,1
otra cosa como algunos me decis es fichar en otra posicion un atacante mas concretamente pero otro mediocentro seria una gilipollez ahora bien si la idea del club es esperar al mundial porque nadie le convence el hecho de tener mas dinero no puede cambiar eso 0 sentido,0,1
"lo he leido por ahi un anillo 800k y otro 700k 

pero con todo el comentario de peinado es una gilipollez",0,0
pero que gilipollez  las enchiladas suizas no estan tostaditas,0,1
mirad sto hermano k me acabo d acordar d k el puto rober wido m contesto a esta puta gilipollez,0,1
creo que la alaska y el otro que nunca me acuerdo de su nombre mi de detechas ni de izquierdas son como los mismos del retiro o las ramblas pero sin gracia les echas unas monedas y se mueven o te sueltan una gilipollez,0,1
no me parece gilipollez lo que estoy diciendo la verdad,0,1
mira beerus mira como muevo el culito me estoy riendo mucho viendo esta gilipollez,0,1
estoy harto de tanta mariconada a la proxima gilipollez del horoscopo te bloqueo y te apunalo,0,1
uno de esos perdularios sin oficio ni beneficio a los que un monton de curiosos sigue desde las redes sociales a ver que nueva gilipollez se le ocurre,1,1
pues que mengano ha hecho una gilipollez,0,1
estos funcionaban bien hasta que la hijaputa los cerro,0,1
si me pasa a diario con mi novia se va de la casa por cualquier cosa por x tiempo y cuando regresa es verla y pensar ah joder en serio me vas a gustar mas q hace dos horas hijaputa te extrane no te vayas mas,0,1
lebron renueva con lakers quiere jugar con su hijo,0,0
parece comico como se ha convertido en una deidad para el crimen organizado la gracia termina para el ciudadano que pierde un padre un hermano o un hijohija a manos del crimen organizado y el narco ojala no te toque,0,0
el santo rosario es un dialogo de amor entre un hijo y su madre no es un purgante yo no te daria ningun tips porque no hay tips para amar lo que te ayudaria es mucha lectura espiritual y de rodillas pedir la gracia de rezar el rosario,0,0
que se aplique todo el peso de la ley y no permitan las autoridades salir a este asesino reciba un abrazo justicia para su hijo,0,0
netcentero  hijo de puta,0,1
"hijo yo no tire ese oso

sermin exponiendo viudas",0,0
"ignoraron al mencho
y algun hijo del chapo guzman",0,0
te corrijo es un hijo de su pvt4 madre y pelele de los narcos entonemos el precioso himno c,1,1
hijo nuestro,0,0
jajajajaja se cre europeo por apestoso y resulto ser hijo de primos,0,0
mi hijo que es quien los adopto y trajo a casa le dice a pompin que es el mas guapo y lo agarra de los cachetes,0,0
porfa compartan es una amiga de mi hijo,0,0
david suarez tengo bastante cara de hijoputa si,0,1
que hijoputa doriga que querias que le dijera el abuelito,1,1
de que te ries hijoputa,0,1
"capitulo 48
el hijoputa bocazas con avatar de raton continuo renegando y soltando a traves de un teclado toda la mierda infecta que se le derrama desde su cerebro de ameba y hasta sus dedos de pajillero sin intuir siquiera por donde le pega el aire",1,1
"insistia el puto gilipollas en su estupida pataleta mientras los espectadores nos descojonabamos de el y de sus idioteces
y asi termina el capitulo 47 de la serie el hijoputa bocazas con avatar de raton",1,1
al chile todos deberian escuchar al can no ha nacido ningun hijoputa que tenga la mitad de talento que tuvo canserbero,0,1
chicharron culiao ya te va a llegar tu hora terrorista hijoputa,1,1
ole sus huevosyo hare lo mismo como algun hijoputa toque a mi hija,0,1
es un impresentable miserable y porque no decirlo un hijoputa,1,1
de a comi sera el moche hijoputa jajajaja,0,1
y el de amarillo al final como por que me agarra hijoputa evito que estuvieras ya mero con san pedro mal parido,0,1
asi o mas pendejo y corrupto este hijoputa del cacas,1,1
en la misa tradicional en el ofertorio el sacerdote toma la hostia mira el crucifijo y dice recibe oh padre santo omnipotente y eterno dios esta que va a ser hostia inmaculada y que yo indigno siervo tuyo te ofrezco a ti mi dios vivo y verdadero,0,0
la ley vigente la que pusieron los bancos metiendo clausulas de tapadillo y los notarios leyendo a toda hostia para que la gente no se enterase de nada,0,1
shiiii xfaq dichosa hostia tio,0,1
hostia acabo de ver que significan y me entero que son panes franceses no lo sabia,0,0
ok pero jennifer va a venir de usa a verme por mi cumpleanos como vergas me voy a andar conformando con el minimo esfuerzo de los pelados mis amigas son la hostia,0,1
"hostia que verguenza y que pinta vallina ahi
el uso de la mujer como adorno pa paisanos encaja perfectamente con canteli y compania estan dejando a la ciudad a la altura de la mierda",0,1
vaya pedazo de gato la hostia,0,1
ejemplo de adoracion claro que solo el sacerdote toca asi la hostia consagrada el sacramento del sacerdocio en sus manos el resto solo decimos senor mio y dios mio,0,0
"hostia jajajajajajaja cristina jajajajajajaja 
chak te voy a empezar a llamar 
chakal 
sois todos geniales  y valeis muchisimo mas de lo que creeis",0,0
hostia pues pronto empezaste yo tarde un poco mas gtlt sonic x la veia por los canales que teniamos con euskaitei pero casi nunca la pillaba __ me la he acabado bajando xd que encima tenia unos episodios basados en sonic battle,0,0
hostia tia todo bien,0,0
hostia tio re va a dar un aborto intestinal,0,1
joder mi me acordaba de el,0,1
joder estoy viendo la tormenta electrica mas bonita que he visto nunca,0,1
no hay nada que entender quiere joder a mexico nombrando a puros ineptos,0,1
que triste que el presidente vecino tenga que categorizar como terroristas a los carteles d la droga para hacer la chamba del presidente de mexico el esta ocupado en joder a la clase media trabajadora y haciendo todo su esfuerzo para que nuevo leon se arrodille cosa que no sera,0,1
no me vayan a joder el cumpleanos vendiendo a mi deus case,0,0
"joder muy probablemente hoy sea mi ultimo dia yendo a la uni
gracias diosito xd",0,1
joder creo que estoy enfermo o no le veo caso que me sienta tan cansado de no hacer nada,0,1
como me puedes joder tanto la existencia,0,1
"si quieres joder conmigo jodes con el mejor abogado

por algo defiendo a mexico y a la cuarta transformacion sigueme o bloqueame es tu decision

pero yo soy un soldado de amlo y de mi amado pueblo mexicano y a ellos me debo no a periodistas doblecara",0,1
"ven lo que les dije hace ratito ni picha ni cacha ni deja batear ni sabe batear no mas joder por joder 
pinche gobierno",0,1
jajajajjaaj para q lo dejen de joder los de su propio partido no,0,1
y ya se que aislarme de la gente que me quiere es la peor opcion pero no les voy a joder la existencia mientras me siento mal,0,1
estoy tan aburrida que le conteste al vato jodon que usualmente dejo en visto,0,1
diablo conseguir la srt1000 esta jodon,0,0
yo esperando a que se coman al chango jodon,0,1
doggy  tiene el peor genio del mundo y mane  es lo mas jodon que hay esos dos son una combinacion explosiva,0,1
jodon y pico,0,1
ta jodon subir de san german a las 10pm desinflando balsas boyitas y jodiendas,0,1
"la siguiente en el que visitar al dr va a ser la uku

para esterilizarla   esta de un jodon y chipil",0,1
"lo que pasa es que tal como dijo nathy yo era muy jodon pero era bien dundo mi papa tuvo que pagar el titulo de bachi

si me dieron titulo pero como no fui el genio que todos querian que fuese me lo dieron escamotiadito",0,1
una vez por jodon le eche sal a la azucarera me acuerdo de la cara de mi papa escupiendo el cafe y me sigo riendo creo que nunca supo quien fue,0,1
jajaja salio jodon como la familia paterna,1,1
hasta se lo guarde en su prra computadora che vato jodon,1,1
como le cuesta entender al cuerpo que beber cafe a estas horas resulta mas contraproducente y jodon que benefico pues parece uno nuevo,0,1
pinche gato lambeculo ahora me acostumbre a verlo sin orejas y en mana calidad,0,1
que eres un lameculos,0,1
oye fernando ya eres igual que  de lameculos del chicharo,1,1
y de los videos de los sobres amarillos que opinion tienes o solo eres lameculos,0,1
la unica diferencia contigo es el patron que les paga pero no deberias de presumirlo porque son igual de pendejos lameculos,1,1
el dinero publico que le damos a partidos como  acaba pagando golpes y elogios en entrevistas a modo como en la mananera la octava la jornada el chamaco tv charro politico gato politico nopal times lord lameculos champucerdo etc xd o ahi no aplica,0,1
no se de donde te sacas el orgullo mitomano ya empobreciste a  5 millones mas de personas y solo llevas 4 anos no tienes verguenza y lo peor ahora vas por la educacion con otra lameculos lo que te encanta miserable,1,1
que buen torcedor de tema eres otra caracteristica particular de lameculos victimizarse o pretender ser pensador profundo  suerte pero antes de que pases al descanso eterno ten claro que con gente como tu venezuela en minuscula seguira en el submundo donde esta,1,1
curioso todos apuntan a la mala actitud de cristiano como ademas viene siendo habitual en todos los clubs que esta y tu dices que la culpa es de todos los demas no se pero me da que eres mas lameculos de cristiano que la novia espanola edu aguirre,0,1
sos un fino lameculos de nayibya se te olvido todo lo que gueviaste con arena eres un inmoral doble cara,1,1
en cambio ustedes se ofenden cuando les dicen paleros lambiscones soplagaitas lame huevos lameculos lame frutos tragasables entre otros mas,1,1
"una potencia que ademas es un principal sosten del regimen que oprime a venezuela 
de manera que desde cualquier perspectiva que se lo considere carlos raul hernandez y su corte de lameculos han perdido toda autoridad moral para pretender dictar la linea a la oposicion",0,1
carlos raul hernandez y todos los lameculos que giran en torno a el deberian ser execrados de la politica venezolana en particular no se les deberia permitir tener voz en nada que guarde relacion con la oposicion venezolana,0,1
si bueno no exclusivamente de preposiciones pero enfocado en la sintaxis es el diccionario de construccion y regimen de la lengua castellana de jose cuervo terminado por el instituto caro y cuervo ya lo conocias,0,0
pues como sea pero si creo que es mas rica sin para pasar lengua,0,0
y hasta en nuestra lengua materna hay que acabar con eso,0,0
amo que saque la lengua para las fotitos,0,0
transmision  el espanol en america lengua de conquista del curso los claroscuros de america lengua historia y cultura  coordina e imparte concepcion company company   miembro de el colegio nacional,0,0
cada uno define sus prioridades en lo personal me parece que una vez que tengo el dinero suficiente para cubrir mis necesidades y las de mi familia bien puedo dedicar un poco a crecer como persona hablar una lengua extrajera siempre te abre nuevos horizontes,0,0
dos de lengua por favor,0,0
"se lo vi a como 50 personas del fandom y yo tmb queria 
 
sebas mi rey te limpio los zapatos con la lengua",0,0
con mentiras y con tacos de lengua muchos tacos mentirosos,0,0
"aunque quieran vender una imagen de buenondismo las banquetas del centro de monterrey que no estan destruidas permanecen invadidas por vendedores ambulantes
pura lengua y apariencia la de ustedes con un peaton en la indefension ante el gandallismo de los automovilistas",0,0
