clean_tweet,Ofensivo,Vulgar
que gusto recibir a pili palomar cofundadora y lider de  la red social mas grande del mundo de mujeres que buscan desarrollarse personal y profesionalmente a traves de la capacitacion la colaboracion comercio apoyo al consumo local y responsabilidad social,0,0
hija ya ves lo que es el mundo refresco jajajsjs,0,0
medio oriente sera clave del cambio climatico se calienta dos veces mas rapido que el resto del mundo,0,0
para mi la comida de mi mama siempre sera la mas deliciosa del mundo,0,0
quiero informarle al mundo que hasta que llegue a vivir a esta ciudad conoci lo que es un legajo 3,0,0
sepalo que es el fenomeno del triple episodio de la nina sobre el que advierte la onu y que consecuencias puede tener   bbc news mundo,0,0
creo que lo mas sano y correcto seria reponer la eleccion ya que parece que la anterior estuvo plagada de cochupos y medio mundo hizo trampas,0,0
ya salieron los del  a decir que quieren a fidalgo en la seleccion payaso risas  el lider de la  mas vendida del mundo ya se comprobo el domingo abro debate que es mas naco irle al ame o ver la liga,1,0
en que mundo vives hay conectividad en tren helicoptero y es de los lugares mas seguros del mundo ecatepec que puede pasar,0,0
a veces parece que el mundo se pone de acuerdo para hacerme pasar por cosas que me recuerdan lo infeliz que me siento,0,0
conocen algun proceso legal en el mundo donde alguien q demanda la nulidad de algo termina multado xq la unica manera de multarlo es xq comete una falta tipificada en la ley y de ser asi cual ley violentaron los denunciantes de la onapre ante el tsj el q sepa q diga,0,0
"no salgas con la chica mas bonita del mundo 
sal con la chica que te haga bonito el mundo",0,0
el marketing sirve a las organizaciones para mejorar sus resultados y cuanto mejores sean los resultados de una ong mas podra contribuir a mejorar el mundo mediante su causa,0,0
mi oftalmologo siempre cita a todo mundo a las 3 y te termina atendiendo como a las 5,0,0
"como las impresoras 3d cambiaron el mundo

via",0,0
hoy el arte jalisciense llego a san lazaro y esa es una gran noticia para la alfareria y artesania de un estado que habla en muchos sentidos de la grandeza de nuestra tierra un estado activo en el debate publico y por supuesto un referente de la mexicanidad en el mundo,0,0
el mejor hilo del mundo,0,0
lo mas bello del mundo,0,0
"gracias a dios tengo a la mejor mama del mundo 
te amo mucho mamita gracias por todo este apoyo que me estas dando",0,0
en este pais todo se paga mejor dicho en todo el mundo se paga la salud gratis no existe queridos amigos,0,0
id al mundo entero y proclamad el evangelio   via,0,0
ojala todo mundo se diera cuenta de lo grande que son jenny and the mexicats,0,0
una de dos o comienzo a hacer mis tareas desde hoy con toda la hueva pero con la calma del mundo o las hago en chinga el viernes,0,1
agustin,0,0
date un tiempo para relajarte en alguno de estos 4 spas que seguramente te encantaran te lo mereces,0,0
bebe eres la mujer mas exitosa del mundo no hay nada que pueda mas que tu y si a veces debemos sentarnos y descansar un poco pero eres fuerte,0,0
"projimo no son hipocritas falsos no son iglesias ridiculas que hacen de cristo una inmundicia del mundo
tanto ciego tanta palabrerias  de amor y justicia jajajjajajajajjaja dan lastima  tanto cristiano en el mundo tanta mentira en ustedes son un asco  evita responder",1,0
tras el triunfo del rechazo en el plebiscito del domingo boric hace una reconfiguracion de su gabinete se va su ministra de interior,0,0
la mejor cancion del mundo mundial,0,0
el modelo de gn es similar a varios paises de 1er mundo incluido  tu redaccion en cambio seria un crimen en cualquier pais regresate a estudiar la primaria y luego vienes a ordenar tus ideas,1,0
no creo que los misoginos amaran mas a carol si existiera en el mundo real que en al pantalla  probablemente encontraria una oposicion similar del mismo tipo de personas,0,0
no hay album q se le acerque a pal mundo,0,0
fluyamos en amor que es lo que le falta al mundo por favor,0,0
sin digitalizacion no hay sostenibilidad es clave que toda empresa gobierno o laboratorio de investigacion se plantee desde el inicio al embarcarse en el apasionante mundo de la inteligencia artificial algunas preguntas clave que refleje,0,0
estudiantes mantienen tomada la normal rural carmen serdan  el sol de puebla  noticias locales policiacas sobre mexico puebla y el mundo,0,0
con tales desafios economicos es dificil ver como la nueva primera ministra de reino unido ganara un gran apoyo de los votantes en las proximas elecciones,0,0
los cinco  aqui reunidos llaman a un extranamiento de la perspectiva antropocentrica a fin de cuestionar los supuestos bajo los cuales la humanidad se ha vinculado con el mundo que comparte con otras miradas,0,0
cruzan cerca de mil migrantes el canal de la mancha hacia reino unido,0,0
rescatistas continuan la busqueda de sobrevivientes tras el terremoto en china,0,0
en un mundo ideal deprecaron a printf,0,0
la cinemateca luis bunuel de casa de cultura sera sede del tour de exhibicion de la decimo septima edicion del festival internacional de cortometrajes shorts mexico programa dedicado exclusivamente a este tipo de producciones en formato hibrido,0,0
catono cato viene a ser se de lo que me estas hablando tipo cuando te explican algo y lo entiendes le dices si si cato,0,0
"la tecnologia nueva que tu dices es la que se ha ido innovando hace como 10 anos es increible que la morra haga uso de sus habilidades y esa tecnologia nueva para hacer este tipo de contenido yo quiero pensar que esta pendejeando solamente para que caigan su subs
morraridicula",1,1
me recordo un poco al tipo que me tiraba en mty fuimos un casi algo y me sacaba de onda que publicara estados sobre su solteria,0,0
o sea doblo perfectamente las sabanas y cuando tiendo la cama sin arrugas de ningun tipo,0,0
"lo malo de empoderar a estas lacras como oposicion es que en cualquier momento la politica de plata o plomo voto o carcel de este gobierno los puede doblar aun fuera en contra del interes nacional tienen que salvar su pellejo 

eres un tipo deleznable",0,0
"jajajajajajaja una vez pregunte pero que tipo de queso es y me dijeron pos de fruta
por eso pero cual tipo de queso le echan a la fruta y me dijeron muy sutilmente pues a la fruta se le echa queso de fruta ni modo que queso oaxaca 
y yo a",0,0
flash cards yo uso ankiapp y quizlet o hago tipo acordeones de media hoja con colores flechas y mnemotecnias,0,0
jajajaj nmms morra neta si te queda el saco dejatelo todo eso lo escribi yo y en toda la nota aclare que son algunos los casos e igual como te quejas de que yo asumo cosas hazlo de igua manera hay gente que vive ese tipo de cosas,0,0
lo zurdo no le quita lo grande es un tipo de una inteligencia asombrosa,0,0
soy tan propensa a cualquier tipo de distraccion por eso estoy aca escribiendo este tuit,0,0
alguien sabe donde puedo conseguir una peluca tipo,0,0
no se cuanto cuestas pero que tipo de tatuaje quieres hacerte,0,0
pues aparentemente para este tipo de personas tiene todo que ver son los unicos argumentos con los que llegan para defender a su mesias tipo te enseno la lengua en medio del patio de la escuela,0,0
que no deja que los disfraces tenga enagua en pocas palabras que no podiamos traer ningun tipo de escote o enagua,0,0
"1 creo que se podria cambiar de sistema no de formacion pero si otra forma de jugar mas sencilla por lo pronto algo tipo conte
2 la pesima falta de ideas dentro del campo no hay coordinacion para pasar abrir espacios desmarcarse o tirar
3 depende si es autocritico o no",0,0
los perfeccionistas cuidan que su carro este siempre en perfecto estado para ellos tambien esta genauto de aseguradora general el seguro para todo tipo de conductor con todo el respaldo sin excusas cotiza al pbx 1757,0,0
es increible que un tipo por salvarse de la carcel es capaz de arrastrar a su partido y la nacion la libertad de un solo hombre vale la libertad de una nacion es increible y no podemos hacer nada,0,0
a ustedes no les pasa que tiene un issue con cierto apodo tipo a mi me da nanaras decir amor solo a los vatos o que me lo digan hajajaja me siento medio rarilla,0,0
mi tipo de flirteo es reaccionarte a varias cosas hasta q sea mutuo y de ahi empezar una conver,0,0
ahora si le fallo camarada pues el tipo ha recibido mas concesiones en este sexenio abusado con ese fanatismo pues esta vez se vio muy zoquete,0,0
ese tipo de aficionados namas no y esta con madre q ni vaya el wey porque es de esos tipicos que abuchean a cualquier jugador que comete cualquier error tan pequeno y comun,0,0
se me antoja andar con un tipo que suba una foto de mi en mi peor angulo y la descripcion diga te amo,0,0
"hola val agradecemos tu reporte ya hemos canalizado tu comentario con el area correspondiente te informamos que visa no hace este tipo de llamadas ni esta relacionada con dinamicas de este tipo consulta aqui nuestros consejos de seguridad  

saludos",0,0
tambien lo puedes llamar  ya que he visto al menos dos videos uno saliendo de una cena y en el que saluda a la gente de  de aviacion donde el tipo sale borracho,0,0
falta la jeta de un chavizta tragandose los espaguetis directamente del plato a la boca sin utilizar ningun tipo de cubierto,0,0
ya se pero era el unico mes para tomarme mis tres semanas de vacaciones completas y sin molestias de ningun tipo,0,0
jajajaja ese es el tipo de salidas de mi hijo menor,0,0
no creo que los misoginos amaran mas a carol si existiera en el mundo real que en al pantalla  probablemente encontraria una oposicion similar del mismo tipo de personas,0,0
el ministro presidente de la scjn arturo zaldivar senalo que la medida de la prision preventiva oficiosa ha afectado mas a pobres y a mujeres que a otro tipo de personas,0,0
hoy prendo un poco mas tarde tipo 630 pm,0,0
"eso de que nos iba bien fue puro cuento chino se endrogaron comprando de todo y llenandolo de todo tipo de sindicatos charros llenos de gente improductiva y eso causo la deuda externa de los 80s

aparte en estas viejas paraestatales la mayoria no podemos trabajar",0,0
por ese tipo de cosas es perfecto para el madrid,0,0
si pero aun asi me resulto fastidioso pero normal la verdad antes de diciembre no es mi tipo de libro habria que entender y lo digo por los que tampoco les gusto que no por eso es una basura de historia,0,0
pues ya en tampico tamps andan batallando con ese tipo de amigos,0,0
nino guerrero ahora noticia en colombia lo acusan de 23 asesinatos en bogota ordenados desde tocoron tremendo poder tiene que tener el tipo,0,0
los uniformados tuvieron a la vista un vehiculo marca kenworth tipo tractocamion color blanco estacionado a un costado de la autopista  sur digital  via,0,0
"san pedro

folio 22879c4f2022 
reporta c5
tipo evento robo de vehiculo particular sin violencia

marca mercedes benz 
tipo s500l 
modelo ano 2011
color gris 
placas rbf055a   de michoacan 
rumbo a saltillo",0,0
este tipo hablando como experto petrolero habla de un tal golfo de maracaibo a lo mejor en el lapsus quiso nombrar el mal llamado golfo de coquivacoa en cuanto a los politicos venezolanos no debe negar su existencia ese no es su asunto el es un diplomatico,0,0
y ahi esta  que tipo,0,0
bueno esa es la razon numero 1 el tipo debio irse desde hace ya tiempo,0,0
ahorita hay muchos y muchas con ese tipo de delirio  como si fuera eterno,0,0
"estos son los 7 tipos de ayuno si estas interesado en hacer alguno de ellos debes tomar en cuenta 
mantenerte bien hidratado 
descansa 
distrae tu mente ya que estaras super ansioso por no comer 
las personas con problemas tipo diabetes deben consultar con su medico antes",0,0
el articulo 26 de la declaracion universal de derechos humanos plantea el fortalecimiento del respeto a los ddhh y las libertades basicas asociacion prensa manifestacion por otra parte  los padres tienen derecho preferente al tipo de educacion que habra de darse,0,0
cuando dije que queria algo tipo heartstopper hablaba de la serie,0,0
tipo si es mujer y la mayoria queria hombre porque hasta hacen votaciones como se sentiria esa chavita cuando vea que nadie deseaba que fuera lo que es y que ademas hasta se enojaran porque muchos se enojan no le encuentro sentido y son horribles,0,0
pobre vgt demente totalmente palacio es un tipo acomplejado traumado con serios e incurables problemas mentales mexico en manos de un loco,1,0
este es el tipo de tweets que no ayuda en verdad mariana yo soy tu fan y me encanta lo neta que eres pero esto no seria mejor en persona sabes bien el contexto te dano de manera directa o alguien le ofendio si es asi expresalo directo y a la persona tu que eres toda amor,0,0
"dif
inicia jornada estatal de aplicacion de botulinica tipo a de forma gratuita para pacientes con discapacidad",0,0
y eso que tiene que ver con un ataque de este tipo,0,0
este tipo tiene 19 anos,0,0
precaucion en calle nueva belgica esq con nueva china col lomas de cortes se genero un hundimiento se procede a realizar el acordonamiento de la zona programandose en breve su reparacion toda vez que se han presentado varios casos de este tipo,0,0
me encantan las diosas con tu tipo de piel es hermosobienes a aguascalientes pero no puedo ese dia,0,0
deberia haber un tipo buro de credito pero para exponer gente o empresas que son malos clientes,0,0
yo pense que ese tipo era un buen hombre pero me equivoque nos ha enganado a todos no lo perdonaremos despues de que les hizo a ustedes los apoyare en lo que pueda soy un hombre de palabra saludos a todos,0,0
mi foto del ine es tipo,0,0
pobre tipo ya no hayas que hacer y amlo sube y sube en las encuestas dijera doriga gracias a ti,0,0
no  es que la nueva musica que saco casi no me gusta bueno ese tipo de musica casi no me gusta,0,0
"el mae es buen material para la comedia eso si
pocas cosas son tan graciosas como el tipo que se cree un ganador que fue criado para eso que se siente irresistible y que en realidad no es mas que un absoluto patetico y ridiculo perdedor",0,0
te cuento tengo una infeccion  no preguntes de que tipo y la verdad que ni ganas de comer ah pero ayer el antojo a todo lo que da,0,0
te pasaste de verga diosito,0,1
telcel anda de la verga mano,0,1
me voy a ir bien vestido por si me lleva la verga,0,1
que prefieren comprar cosas por impulso aunque despues no te las pongas y digas pa verga lo compre o no o nadaaaaaaa,0,1
a la verga todos,0,1
verga q colicos tan culeros traigo hoy yo todos los primeros dias de mi menstruacion sin excepcion,0,1
este cabron twittea con la verga de fuera  que gozada,0,1
"es que me parecen tus publicaciones y no puedo no decir nada
of cuando a mi alguien me vale verga lo ignoro tu siempre me respondes",0,1
larga la verga las amistades que,0,1
yo a ti amigo espero que estes mejor porque eres una verga,0,1
"como verga van a andar diciendo que es seguro que tiembla el 19 le preguntaron a las placas tectonicas o que 

pero si si me cuidan porque me desmayo",0,1
yo no se que presion tiene el actor que sufrio el acoso para hacer eso pero verga loco que triste,0,1
la verga la reina de los filtros jajsjajjsja,0,1
nomas no muy verga,0,1
vete a la verga mejor no me hagas encabronar,0,1
a ti te es facil suponer y mandar a la verga peroooo de chill,0,1
que rico yo quiero tambien que me dez unas chupadotas de verga,0,1
y como dijo bad bunny ya me tienes hasta la verga y quiero partirte tu madre manana a las 8,0,1
ya callate a la verga no es por tu preparatoria trunca no entiendes,0,1
si o no verga,0,1
a pues hay te va la libertad de expresion version salvadorena nos valen verga ustedes y sus falsos derechos humanos pen dejo vividor y te lo dice todo el salvador,1,1
ya no me emociona que sea fin de semana vale verga la vida,0,1
yyy nunca esta de mas comerse una buena verga,0,1
"por cierto banda
tengan cuidado cuando pasen cerca o debajo de un arbol en estas fechas de lluvia anoche valio verga uno que estaba en el parquesito de por mi casa lo bueno que era de madrugada y no paso a mayores ya lo tumbaron le dieron bajin pero aguas con las aguas",0,1
valen verga dijo el chiken lirul,0,1
pendejo pues si no conoce al tipo imbecil esta preguntando a traves de sus redes sociales para poder encontrarlo y asi poder ayudarlo de otro modo seria aun mas dificil encontrarlo mejor deja de decir mamadas y que te valga verga x40000,1,1
creanme que yo soy la primera que defiende a lxs trabajadorxs pero pues si ya se le habia dicho que no ttrabajara esa zona pues si se paso de verga no se xd,0,1
"jugadores a los cuales yo mandaria a la verga del chelsea pero yaaaaaaaa

pulisic ziyech y jorginho 

y los que van en camino mount y havertz",0,1
a la verga jajanajajaj,0,1
realmente como me valen verga las polemicas de famosos,0,1
"si me tienen hasta la verga con su puto discurso no aprenden reglas valores disciplina

pinche gente reprimida hdsptm",1,1
"no me jodaes la misma verga xd
he visto gameplays y lo unico bueno son las cinematicas",0,1
ya callate verga deja de llorar hartas esperate al 17,0,1
wey ese momento en el que la letra de las salsas cumbias en general la musica de amor y desamor empiezan a tener sentido verga,0,1
expuse de la verga y lo que queria era lucir que le entendi al tema,0,1
verga y yo las repito 10 mil veces jajajajajajaajaajajajaja,0,1
llegando a la scjn se vaa la verga,0,1
es q netaaa no se porque me tiento el corazon si no vales verga,0,1
ojala encuentres pronto ala verga,0,1
"no vi a nadie con actitud de la verga cara de aburrimiento o pendejeando en los telefonos completa atencion tan grata fue la sorpresa que yo participe un poquito al final hablamos sobre la nausea de sartre

lastima que yo no puedo tener nada bonito pero se intento",1,1
se retire y ya sabes lo dificil que es tomar esa decision aqui no es solo la salud mental de las fans es la de el es la de todos yo acepto que esten super arrechas y es normal es mega valido pero verga,0,1
es la segunda vez que nos regresan por mamadas neta ya vi por que todo el mundo emplaca en otros lados  sirve pa pura verga ademas de burocraticos incompetentes,1,1
"estando bien tu y dandote cuenta que tu felicidad no se debe basar en nadie mas
eres una verga y seras feliz",0,1
"jajaja es lo mejor 
depresion  wtf 
amo estar sola 
pelear es natural x q hablo muy directo y la gente lo toma como agresion cosa q ya me vale verga 
y comer si 
toooooodooooo",0,1
sisis me he quedado igual a la verga las skins,0,1
de bolas mrko si vives en venezuela no te puedes dar el gustico de un mcdonalds,0,1
ray es tan culo que no quiere ir a ver al mty a las 9 por 350 bolas,0,1
en eso te doy toda la razon yo confio en que si se ponga en la tarea de echarle bolas porque asi como vinicius pudo agarrar el nivel el tambien puede hacerlo y hoy me dejo un buen presentimiento para lo que veremos a futuro yo le celebro su partido aunque haya sido su deber,0,1
y las bolas estan cacarizas no solo golpean ademas rasgunan,0,0
muy delis las bolas de yogurt,0,0
ay wey pinche marica sin bolas,1,1
y aun asi le pararon bolas a estos bandidos embaucadores,0,1
en otro twiter eso mismo dije que la maroma seria asi y bolas don cuco q pigmenio se la avento luego luego tipejo valedor te ensartaste solito,0,1
que bolas me marchare lentamente,0,0
queria llenar el album del mundial este ano pero no tengo 1600 bolas pa gastar en estampitas,0,0
por que putas me sale tanto hombre en bolas nasty shit,0,1
bolas de acero para molienda seran investigadas por practicas desleales al comercio internacional,0,0
solo bolas al parecer son mas que 1 jejej,0,0
no se si los vzlanos somos idiotas x naturaleza o pendejos x educacion  lo cierto es que esta nueva camada de compatriotas no saben jugar bolas criollas porque ni le pegan mingo y ni se les acerca valgame dios,1,1
comandante sin bolas,1,1
es un pinche dolor de bolas escuchar hablar a personas con muletillas,0,1
bueno de que trae potisas las trae el tipico efecto de las canillitas y las bolas arriba,0,0
que bolas que lukita tiene 37 anos y todavia la rompe,0,0
"que bolas lo buenos que son modric y kroos

es increible",0,1
jajaja cdsm que bolas aun ven la gente y la conocen y dicen eso si seran que decia don ramon,0,1
cobarde de mierda    lame bolas de la 4t,1,1
no le paren bolas a publico de galeria mande los pa los niuyores,0,0
con 200 bolas la armas,0,0
al comandante sin bolas vistiendo como fidel y chavez,1,1
las bolas,0,0
oi vos no pare bolas a senadores elegidos por el crimen electoral de 300000 jurados de votacion  claman justicia pero no judicializan a los que destruyeron la democracia,0,0
si eres del sector privado y ganas eso te recomiendo que dejes de estar de rodillas succionando las bolas de tu jefe,1,1
contra mexico echamos polvo como decimos en criollo mexico cada vez que apretaba lucia muy superior pero el exceso de confianza les paso factura este grupo sacando a windi es mediocre sin nivel ni bolas,1,1
que bolas en venezuela todo es una mentira xd,0,0
ese tal benedetti resulto un borracho y gran jalabolas como muchos colombianos aqui en venezuela le vive jalando bolas al colombiano usurpador de la presidencia una vaina que da pena ajena de lo arrastrado y gusano,1,1
"como crees que 20 bolas la maruchan
no valemos verga",0,1
sabia que las bolas de cristal mostraban el futuro pero las de grasa,0,0
el comandante sin bolas,1,1
"ahorita todo azteca lamiendole las bolas a 
pinches hambrientos come cuando hay",1,1
comandante sin bolas,1,1
comandante sin bolas chavez,1,1
los adultos mayores tuvieron esta tarde una competencia amistosas de domino y bolas criollas,0,0
me sorprende que sigas diciendo pendejadas lame bolas de tu mesias,1,1
me siento asi desde que cancele mi plan porque todos los meses me llegaba casi de mil bolas y se volvio insostenible para mi economia,0,0
es el comandante sin bolas,1,1
un anillo de poder,0,0
que bolas alejandra,0,0
toyota mexico invita a los propietarios de corolla 20032008 y 20092013 matrix 20032008 y 20092010 yaris 20042005 y 20072016 yaris hb 20062011 rav4 20042005 hilux 2006 y sienna 20112014 a verificar si sus bolas de aire,0,0
conozco 1 tipo asi y no para bolas a nada va palante con sus locuras hasta q el esposo de la dama lo saque en 1000 maneras d morir,0,0
"la empresa guatemalteca biomac sa distribuye en guatemala y varios paises de centroamerica extintores de esfera o bolas extintoras de incendio que tienen la particularidad de ser de facil manejo

via",0,0
creo que tengo que llevar una agenda o algo por que me hago bolas,0,0
"cdsm con ese bajon 

venezuela dame 1 dia de paz que la cocina electrica esta echandole bolas para el almuerzo",0,0
"esto es una patada en las bolas con todo y puas 
van a quitar el host a partir del 3 de octubre",0,1
bolas de humo asi es esta administracion,0,0
cdsm jajajaja ahora le tocara jalar bolas a ver si le dan un chance,1,1
"maria desde hace mucho es atacada por un grupito especifico de tw que todos le jalan bolas por estar  basados no me extranaria que al estar bloqueados se habran una cuenta fake precisamente para insultarla

twitter a veces es un lugar horrible",0,0
el comandante sin bolas,1,1
primera y segunda mision de las bolas curvas y pasa esto xd,0,0
parece que en mi grupo de amigos soy la unica que le para bolas este peo,0,0
no se hagan bolas tras la militarizacion esta el sometimiento a la guerra a las drogas ordenada por el gobierno de estados unidos,0,0
de bolas con ese autobus como van a marcar y como van a conseguir espacios,0,0
lo que mas hay es venezolanos con bolas  solo hay mendigando por bonos y bolsa,0,1
los griegos hacian ejercicio en bolas y la lechuga esta en 15 varos,0,1
ahora decir la verdad sobre el socialismo y maduro es ser traidor jajajajajajjajajajajajajajaja tu lo que eres es un jala bolas de tus verdugos,1,1
massa le esta lamiendo las bolas al fmi otra vez por que se estan muriendo de hambre y ya venezuela quedo saqueada por todos los paises latinoamericanos y estamos peor que ustedes entonces que hablas como dicen ustedes son tan boludos,1,1
x2 muero por ir a nanciyaga la caperucita la casita la bicicleta  el merendero tortas del gordo memelas la encantada tacos de tilapan ya tengo mi lista,0,0
"lo saco gignac se encabrono igual que con soteldo y el final ya lo sabemos 
el gordo pesa mas que nahuel",0,1
el pedo es que no eres gracioso te haces el gracioso pero caes gordo no eres alburero tus albures son como nino de primaria de 5to ano de colegio de paga y mal hablado menos entonces en realidad eres un loooooosssseeerrrr,1,0
te van a caer  ya deja de decir ocurrencias,0,0
el pollito asado cuesta 100 baritos y un gordo como yo come 3 veces lo mismo que gastarias en taquitos con tu coca si hay opciones grandisimos hdlv,1,1
mes patrio el nuevo show comico de el gordo y el gordo,0,0
me emperre con mario porque no quiere que le diga gordo jajajajaja,0,1
la forma en que los blancos privilegiados de mierda responden a este tuit deja mas que claro como su burbuja de privilegio los mantiene ignorantes si santi soy gordo por que no me quiero y hare dieta cuando tenga los mismos privilegios que tu ya callate,1,1
tugo,0,0
gordo no tenes la mas minima idea sobre economia,1,0
ay nooo que gordo me cae que cuando es cumple de alguien en la oficina el cumpleanero no elija pastel de chocolate,0,0
tan gordo que me cae las personas falsas,0,0
arrobado cabronesno le den de tomar al gordo jijo del maiz ajuaaaaa,1,0
entonces taco sin marca matambre,0,0
tambien lo lei se permitio una cabeza de playa en veracruz se perdio la ventaja de la altura en cerro gordo se pudo atacar su linea de suministro no tenian artilleria para conquistar plazas fuertes los propios norteamericanos sintieron verguenza de la guerra chapultepec,0,0
jajajaja ay oilo al gordo,1,0
por que ya estaba muerta desde antes,0,0
preguntale si va a devolver la notebook que se choreo de la legislatura,0,0
after office en baires los miercoles,0,0
si te drogas mucho mis tuits son mas graciosos,0,0
y esta cosa quien es mal fajadogordo se ve desalinado ni siquiera el traje lo porta bien carayaunque la mona se vista de seda,1,0
cono le vas a decir tarugo al taco fisher,0,0
por que los maridos son los que le exigen a su mujer sobre su aspecto yo fisico vato tu eres el que se esta poniendo gordo y se esta quedando calvo think about it,0,0
"hay gordo neta  
pero ando de noche",0,0
y tu con esa panza pareces agallon mafafas pero en gordo,1,0
me podria quedar a vivir aqui si no fuera por gordo los gordos sudamos y gastamos dinero a lo pendejo,1,1
oye gordo y que respuesta das a los funcionarios de la uag  cuando te preguntaron sobre la lana que nomas no aflojas para la universidadcon ellos nomas te indignastes amenazastesy te fuistes,1,0
el chiste es caer gordo alv,0,1
me puteo un gordo kirchnerista brasileno en mexico,0,1
antes muerto que sencillo che gordo tan coqueto,0,1
callate gordo,0,0
cobra bien el gordo huevas ese,0,0
una golondrina no hace verano per buen partido del gordo,0,0
gordo panzon ponete a trabajar ombe ya aburris con la misma paja,1,1
jajaajjaja no se ilusionen que ese gordo se vuelve a lesionar j,0,0
"ni mi mama puede manipularme con sus chantajes
menos tu gordo mugroso",1,0
soy gordo porque soy pobre nuevo razonamiento de los buenitos,0,0
hazaaaard por fin gordo pelotudo,1,1
gooooooooooooooooooooooooooool del gordo resucito 03 hazard,0,0
levanta tu gordo trasero y sal a correr 12 kms diarios antes de ir a la maquila en una semana te garantizo resultados sino chinga tu madre desde mi privilegio,1,1
el gordo metio un gol pidan un deseo,0,0
golazo de mi gordo belga te amo hazard siempre confieeeeeee,0,0
mira tus pinches pantalones de gordo tamano tapon de albertajajajaj,1,0
oilo jajajajaj el adonis que no trae papada nu esta gordopinches cachetotes de marrana wey mira ese pinche papadon colgando en tu pescuezo  jajajaj se cree guapo el pendejo jajajajajajajajaja,1,1
chisme gordo,0,0
recien compre pan de muerto en heb y mi gordo tambien lo mordio jsjsjs,0,0
wey q pdo ahora no puse cancion en mi historia y aun asi le dio like pinche perro mal nacido me caes gordo,1,1
tu y tu pinxhe culote de gordo grasoso me das puto asco pinche papada de marrano buena para tamales de diciembre,1,1
lukitaaaa vamooos bien el gordo hazard,0,0
como me cae gordo que encarguen tareas en base a ver una pelicula we estamos en decimo semestre no en prepa,0,0
si su familia temepues que le vayan a reclamar al gordo que anda haciendo pendejadas creo que su familia no gasto tanto dinero en su educacion para que les genere esto va que dicen,1,1
y que gordo me cae mbappe,0,0
nada si esta gordo,0,0
leerte a tisolo  das lastima gordo,1,0
eso es lo importante como uno se sienta,0,0
solo el kks gordo,0,1
por mi que pongan a rrecojer unas 1000 veces el jabon a ese gordo odia mujeres asi ya sale listo,0,0
pinche pelicano gordo,0,1
como caes gordo,0,0
como dice un amigo que dice su abuela los hombres quieren ver flaco y agarrar gordo,0,1
me debo quitar la perra mana de creer que llego a la escuela en 30 min,0,1
todos los dias dejan a esta perra a la intemperie espero puedan hacer algoles paso la direccion por dm,0,0
perra universidad me cobro hasta por respirar bye a mis ahorros,0,1
perra tu sabes que yo soy la que vende esoooooo,0,1
jajajaja que gozadera pepito allende siempre la perra de mahomes saludos doctor,1,1
ya duro mucho la perra semana,0,1
mm perra que quieres pq me quieres seguir asi de la nd,1,1
yo massss perra madre,0,1
jajajajajaja perra,0,1
estupida perra distraida,1,1
me asombra que llevo una semana sin chillar como una perra,1,1
wey neta que perra suerte tienen los beliebers de argentina alv diosito me los recompense xd,0,1
jajaja el ruso no me cae mal tampoco es santo de mi devocion a veces analiza bien ciertas jugadas pero ayudenle o va a terminar tv apesta o fox mierdsports de paso avisenle que fidalgo saco a pasear a su perra el sabado pasado pero la metio rapido xq tenia frio la cordoba,0,0
pos es que me mama abrir el hocico sin tener perra idea de que hacer ya sabe nomas pa ganar,0,0
ta perra la gastritis tu,0,1
mano si perra envidia jajaja,0,1
hijos de perra jajajajsjajs,1,1
"se llama abuso de confianza fraude robo con premeditacion alevosia y ventaja
aca en mi pueblo les decimos ratas  hijos de su reputitima y perra madre",1,1
el que anda perra del ingeniero siempre presente,0,1
ah pues que perra gracias por el tip mi amor,0,1
te echaron como a una perra jaaaaaa,1,1
perra maquina me robo 5 verdes,0,1
wey manden toda buena perra vibra pa que suceda algo a lo que me hablaron,0,1
con quien ibas a ir perra,1,1
cuando la perra es bravahasta a los de casa muerde,0,0
me voy a dedicar a exponer personas el enlace es el perfil de mi hermana que ayer al enterarse del posible cancer de mi papa y mi mama que se siente mal y dice sentir ya no seguir viviendo esta perra dijo que no era su problema y eramos unas putas,1,1
los tuntunes siguen y sigue con esto chingando todo el partido fidalgo trajo de su perra a el frente frio  troncazo,1,1
sisi la proxima vamos a ver quien dice shotgun primero hijo de perra,1,1
que esperan hijos de perra,1,1
yo soy una perra en calor,1,1
su perra madre anoche te prendi una perra vela para que ya no anduviera pensando en ti y me vuelves a hablar no tienes poca madre,1,1
pinche wey envidioso hijo de perra,1,1
hoy fue hazard pero los triples hijos de perra del madrid son capaces de regresar del retiro al invalido de marc crosas y volverlo pele solo porque si,1,1
como llora la perra,1,1
perra obra maestra,0,1
finalmente aceptas que eres perra como lozano que es saco de pus,1,1
utaaaa y esta perra haha,0,1
jajajjaj eh perra m hiciste un hoyo en la cabeza,0,1
chinguen a su madre todos los que dicen la pendejada de que lo haga de forma anonima esta pidiendo paro para encontrar a la persona esos pinches quejosos que dicen eso seguramente nunca ayudan ni con 100 pesos los hijos de perra,1,1
que perra que perra que perra mi amiga,0,1
una q otra rola si pero alm ponen toda su perra discografia,0,1
hijos de perra,1,1
jajaksjaka lo que le ponen los uniformes a la perra,0,1
ok perra,0,1
perra comba,0,0
"ay numames se mamoooo

btw que perra imagen ehh",0,1
